player_id,Player,Nation,Pos,Min,Summary_Gls,Summary_Ast,Summary_PK,Summary_PKatt,Summary_Sh,Summary_SoT,Summary_CrdY,Summary_CrdR,Summary_Touches,Summary_Tkl,Summary_Int,Summary_Blocks,Summary_xG,Summary_xAG,Summary_GCA,Summary_Cmp,Summary_pass_Att,Summary_Cmp%,Summary_PrgP,Summary_Carries,Summary_PrgC,Summary_takes_on_Att,Summary_Succ,Passing_PrgDist,Passing_short_Att,Passing_short_Cmp%,Passing_medium_Att,Passing_medium_Cmp%,Passing_long_Att,Passing_long_Cmp%,Passing_Ast,Passing_xA,Passing_KP,Passing_1/3,Passing_PPA,Passing_CrsPA,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Pass_Types_In,Pass_Types_Out,Pass_Types_Str,Pass_Types_Off,Pass_Types_Blocks,Defensive_Actions_TklW,Defensive_Actions_Def 3rd,Defensive_Actions_Mid 3rd,Defensive_Actions_Att 3rd,Defensive_Actions_dribblers_Tkl,Defensive_Actions_Att,Defensive_Actions_Tkl%,Defensive_Actions_Lost,Defensive_Actions_Sh,Defensive_Actions_Pass,Defensive_Actions_Int,Defensive_Actions_Clr,Defensive_Actions_Err,Possession_Def Pen,Possession_Def 3rd,Possession_Mid 3rd,Possession_Att 3rd,Possession_Att Pen,Possession_Live,Possession_Succ%,Possession_Tkld,Possession_Tkld%,Possession_TotDist,Possession_PrgDist,Possession_1/3,Possession_CPA,Possession_Mis,Possession_Dis,Possession_Rec,Possession_PrgR,Miscellaneous_Stats_2CrdY,Miscellaneous_Stats_Fls,Miscellaneous_Stats_Fld,Miscellaneous_Stats_Off,Miscellaneous_Stats_Recov,Miscellaneous_Stats_Won%,Goalkeeping_SoTA,Goalkeeping_GA,Goalkeeping_Saves,Goalkeeping_Save%,Goalkeeping_PSxG,Goalkeeping_Cmp,Goalkeeping_Att,Goalkeeping_Cmp%,Goalkeeping_Att (GK),Goalkeeping_Thr,Goalkeeping_Launch%,Goalkeeping_AvgLen,Goalkeeping_Att.1,Goalkeeping_Launch%.1,Goalkeeping_AvgLen.1,Goalkeeping_Opp,Goalkeeping_Stp,Goalkeeping_Stp%,Goalkeeping_#OPA,Goalkeeping_AvgDist,total_games,Penalty_Success_%
7825.0,pepe reina,es ESP,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.30277777777778,0.0,0.02361111111111111,0.0,0.0,0.034027777777777775,0.0,30.613888888888887,38.229166666666664,80.72416666666666,0.0,24.47361111111111,0.0,0.04722222222222222,0.04722222222222222,510.6097222222222,6.368055555555555,98.54652777777778,17.82777777777778,98.78652777777778,13.940277777777778,51.32222222222222,0.0,0.0,0.04861111111111111,0.3958333333333333,0.0,0.0,30.302777777777777,7.884722222222222,2.4763888888888888,0.0,0.06527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.05138888888888889,0.0,0.0,0.0,0.0,0.0,0.04722222222222222,0.0,0.04722222222222222,0.0,0.0,0.02361111111111111,0.25972222222222224,0.1388888888888889,34.484722222222224,40.022222222222226,0.28055555555555556,0.0,0.0,40.30277777777778,4.722222222222222,0.0,0.0,133.94722222222222,81.89861111111111,0.0,0.0,0.0,0.0,20.34861111111111,0.0,0.0,0.0,0.05138888888888889,0.0,0.8625,23.75,4.101388888888889,1.1805555555555556,2.959722222222222,68.29791666666667,1.225138888888889,3.0319444444444446,9.568055555555556,31.088472222222222,32.77916666666667,5.509722222222222,22.958750000000006,29.173055555555553,5.408333333333333,42.52319444444444,38.380694444444444,15.369444444444444,0.7236111111111111,4.908611111111111,0.7305555555555555,10.970694444444444,24,0.0
12907.0,alessio cragno,it ITA,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.108108108108105,0.0,0.0,0.0,0.0,0.0,0.0,24.681081081081082,33.15135135135135,74.50486486486487,0.0,19.032432432432433,0.0,0.0,0.0,428.1945945945946,5.308108108108108,100.0,11.297297297297296,100.0,16.135135135135137,50.5118918918919,0.0,0.0,0.0,0.6432432432432432,0.0,0.0,23.616216216216216,9.535135135135135,3.156756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12972972972972974,0.0,0.12972972972972974,0.0,0.0,0.0,0.6810810810810811,0.41081081081081083,29.713513513513515,36.108108108108105,0.0,0.0,0.0,36.108108108108105,0.0,0.0,0.0,100.08648648648649,72.30810810810812,0.0,0.0,0.0,0.0,15.81081081081081,0.0,0.0,0.0,0.0,0.0,1.491891891891892,41.08108108108108,4.940540540540541,2.172972972972973,3.0,50.76108108108108,1.7351351351351354,5.4324324324324325,13.216216216216216,42.98162162162162,26.772972972972973,4.486486486486487,43.96108108108109,35.38702702702703,6.378378378378378,28.055135135135135,33.2627027027027,11.421621621621622,1.2324324324324325,11.215135135135137,2.2594594594594595,13.345945945945946,4,0.0
16633.0,alex cordaz,it ITA,GK,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,55.0,0.0,13.0,0.0,0.0,0.0,200.0,4.0,100.0,4.0,75.0,11.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,42.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,0.5,1.0,7.0,14.299999999999999,15.0,3.0,26.7,33.5,5.0,60.0,52.0,7.0,0.0,0.0,0.0,0.0,1,0.0
17259.0,manuel neuer,de GER,GK,89.15947075208913,0.0,0.0,0.0,0.0,0.009749303621169917,0.004874651810584958,1.0,0.0,40.15529247910864,0.04456824512534819,0.0,0.0,0.0009749303621169917,0.0,0.0,32.943593314763234,38.17548746518106,86.7616295264624,0.31754874651810583,24.925487465181057,0.0,0.034818941504178275,0.034818941504178275,506.5814763231198,6.2994428969359335,98.99721448467966,18.14066852367688,98.3358635097493,13.724930362116991,64.92207520891364,0.0,0.0,0.0,0.5821727019498607,0.0,0.0,32.80292479108635,5.3725626740947074,1.0947075208913648,0.0,0.11142061281337047,0.0,0.04247910863509749,0.0,0.0,0.0,0.0,0.0,0.0,0.04456824512534819,0.04456824512534819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142061281337048,0.13370473537604458,30.83008356545961,39.02576601671309,1.0821727019498608,0.05083565459610028,0.05083565459610028,40.15529247910864,3.481894150417827,0.0,0.0,130.9874651810585,79.43036211699165,0.0,0.0,0.04805013927576602,0.0,25.036211699164344,0.0,0.0,0.03969359331476323,0.10167130919220056,0.0,1.4094707520891365,20.473537604456826,4.153203342618385,1.4589136490250696,2.6545961002785514,64.81448467966574,1.3277855153203342,3.1908077994428967,6.881615598885793,51.04637883008356,33.940111420612816,4.862116991643454,18.027785515320332,27.40647632311978,4.235376044568246,11.561768802228412,24.100835654596104,10.105153203342619,0.38370473537604455,3.7721448467966576,1.5048746518105849,17.61176880222841,35,0.0
17965.0,hugo lloris,fr FRA,GK,85.97765363128492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.329608938547487,0.03910614525139665,0.05307262569832402,0.0,0.0,0.0,0.0,20.3268156424581,27.748603351955307,72.72039106145252,0.0,16.50558659217877,0.0,0.0,0.0,304.1703910614525,6.315642458100559,90.07290502793296,9.03072625698324,99.52681564245809,12.22905027932961,45.951396648044685,0.0,0.0,0.0,0.49441340782122906,0.0,0.0,19.405027932960895,8.212290502793296,1.4189944134078212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13128491620111732,0.04189944134078212,0.03910614525139665,0.03910614525139665,0.0,0.0,0.03910614525139665,0.1787709497206704,3.910614525139665,0.13966480446927373,0.0,0.0,0.05307262569832402,0.4692737430167598,0.1871508379888268,27.564245810055866,30.192737430167597,0.13687150837988826,0.0,0.0,30.329608938547487,0.0,0.0,0.0,91.18156424581005,59.86871508379888,0.0,0.0,0.061452513966480445,0.0,13.421787709497206,0.0,0.0,0.0,0.05027932960893855,0.0,0.9217877094972067,21.368715083798882,5.094972067039106,1.7625698324022345,3.388268156424581,64.92011173184358,1.5715083798882679,2.863128491620112,9.156424581005586,34.791061452513965,20.824022346368714,4.150837988826815,34.0695530726257,32.13128491620112,6.793296089385475,33.98910614525139,29.75391061452514,12.418994413407821,0.8240223463687151,6.400558659217877,0.994413407821229,12.977094972067038,25,0.0
18940.0,rémy riou,fr FRA,GK,89.8644859813084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.794392523364486,0.02336448598130841,0.0,0.0,0.0,0.0,0.0,26.00467289719626,34.205607476635514,77.73271028037385,0.018691588785046728,23.757009345794394,0.0,0.0,0.0,385.94392523364485,7.836448598130841,95.93738317757008,14.714953271028037,98.0303738317757,11.518691588785046,42.82897196261682,0.0,0.0,0.0,0.0,0.0,0.0,23.369158878504674,10.836448598130842,3.2429906542056073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02336448598130841,0.0,0.0,0.02336448598130841,0.2102803738317757,2.336448598130841,0.18691588785046728,0.0,0.0,0.0,0.3364485981308411,0.18691588785046728,31.710280373831775,35.58878504672897,0.205607476635514,0.0,0.0,35.794392523364486,0.0,0.0,0.0,113.6588785046729,68.84579439252336,0.0,0.0,0.0,0.0,15.962616822429906,0.0,0.0,0.0,0.1822429906542056,0.0,1.658878504672897,27.80373831775701,4.331775700934579,1.6822429906542056,2.7803738317757007,66.1640186915888,1.5780373831775703,1.5700934579439252,8.38785046728972,25.77102803738318,26.61214953271028,3.897196261682243,21.241121495327103,27.709345794392526,7.593457943925234,28.10514018691589,31.09953271028038,11.406542056074766,0.7710280373831776,8.16588785046729,1.266355140186916,15.76495327102804,10,0.0
21872.0,gianluca pegolo,it ITA,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.21621621621622,0.0,0.0,0.0,0.0,0.0,0.0,31.675675675675677,38.21621621621622,80.35135135135135,0.0,22.89189189189189,0.0,0.0,0.0,527.1081081081081,6.378378378378378,100.0,15.72972972972973,98.15135135135137,15.594594594594595,62.181081081081075,0.0,0.0,0.0,0.0,0.0,0.0,27.783783783783782,10.432432432432432,2.4864864864864864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4864864864864865,0.0,0.4864864864864865,0.0,0.0,0.0,0.5135135135135135,0.0,35.24324324324324,40.21621621621622,0.0,0.0,0.0,40.21621621621622,0.0,0.0,0.0,99.21621621621621,61.13513513513514,0.0,0.0,0.0,0.0,21.27027027027027,0.0,0.0,0.0,0.4864864864864865,0.0,0.4864864864864865,0.0,3.0,1.4864864864864864,1.5135135135135136,66.7,1.6432432432432431,4.513513513513513,9.08108108108108,53.862162162162164,30.27027027027027,5.0,26.013513513513512,31.564864864864866,7.945945945945946,35.4054054054054,29.802702702702696,14.216216216216216,1.027027027027027,4.672972972972973,0.0,9.55945945945946,2,0.0
22141.0,antonio mirante,it ITA,GK,67.8136645962733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03105590062112,0.0,0.0,0.0,0.0,0.0,0.0,17.236024844720497,21.211180124223603,86.02608695652174,0.0,12.4472049689441,0.0,0.0,0.0,264.1366459627329,2.7639751552795033,76.3975155279503,11.360248447204969,100.0,7.086956521739131,67.5888198757764,0.0,0.0,0.0,0.0,0.0,0.0,17.627329192546583,3.5838509316770186,0.2919254658385093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4720496894409938,0.0,18.919254658385093,22.267080745341616,0.7639751552795031,0.0,0.0,23.03105590062112,0.0,0.0,0.0,46.69565217391305,32.35403726708075,0.0,0.0,0.0,0.0,12.459627329192546,0.0,0.0,0.0,0.0,0.0,1.4161490683229814,76.3975155279503,3.0559006211180124,1.236024844720497,1.8198757763975155,45.49689440993789,1.2652173913043478,1.639751552795031,4.447204968944099,33.323602484472055,17.919254658385093,2.0,11.677018633540373,27.31925465838509,3.2919254658385095,14.596273291925465,24.812422360248448,5.863354037267081,0.4720496894409938,9.440993788819876,0.4720496894409938,8.403105590062113,3,0.0
22318.0,federico marchetti,it ITA,GK,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,77.8,0.0,7.0,0.0,0.0,0.0,175.0,6.0,100.0,4.0,100.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,33.3,1.5,2.0,4.0,50.0,10.0,2.0,10.0,24.3,8.0,37.5,32.4,8.0,0.0,0.0,1.0,22.0,1,0.0
22628.0,benoît costil,fr FRA,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.91259105098855,0.15400624349635797,0.0,0.0,0.0,0.0,0.0,20.234131113423516,32.37773152965661,62.390738813735695,0.008324661810613945,17.4786680541103,0.0,0.001040582726326743,0.001040582726326743,494.0655567117586,3.574401664932362,97.99167533818938,8.701352757544225,97.9735691987513,20.026014568158168,43.29916753381894,0.0,0.0,0.07492195629552549,0.37669094693028093,0.0,0.0,20.617065556711758,11.689906347554631,3.8605619146722163,0.0,0.02497398543184183,0.055150884495317375,0.0,0.0,0.0,0.0,0.0,0.07075962539021852,0.0,0.05723204994797086,0.08116545265348596,0.07284079084287201,0.0,0.15400624349635797,0.22372528616024975,15.400624349635796,0.06971904266389178,0.0,0.0,0.0,0.32778355879292403,0.05619146722164412,29.496357960457857,34.32882414151925,0.5837669094693028,0.0,0.0,34.91259105098855,0.1040582726326743,0.0,0.0,93.26638917793964,50.79604578563996,0.0,0.0,0.06971904266389178,0.0,13.801248699271593,0.0,0.0,0.0,0.04890738813735692,0.0,1.0530697190426639,2.705515088449532,4.939646201873049,2.259105098855359,2.750260145681582,53.99448491155047,1.8412070759625392,5.8449531737773155,17.04162330905307,36.34308012486992,24.477627471383975,3.4183142559833506,48.81425598335068,37.76576482830385,7.829344432882414,67.88720083246618,49.71831425598335,16.142559833506763,0.18730489073881373,0.9924037460978147,1.3714880332986472,12.845993756503642,32,0.0
